CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Timestamp,Hour,DayOfWeek,Month,IsWeekend,NOx_NO2_Ratio,Temp_Humidity,CO_Lag1
3.7,1539.0,285.0,19.7,1287.0,229.0,698.0,95.0,2055.0,1507.0,13.6,56.3,0.8743,2004-03-16 09:00:00,9.0,1.0,3.0,0,2.4105260620498883,765.68,3.4
5.3,1735.0,437.0,25.1,1431.0,396.0,628.0,150.0,2211.0,1843.0,17.8,42.9,0.8672,2004-03-16 10:00:00,10.0,1.0,3.0,0,2.6399998240000118,763.62,3.7
4.1,1571.0,327.0,20.0,1297.0,314.0,730.0,162.0,1973.0,1729.0,21.4,33.3,0.8417,2004-03-16 11:00:00,11.0,1.0,3.0,0,1.9382714852918836,712.6199999999999,5.3
3.3,1452.0,283.0,18.3,1250.0,217.0,776.0,154.0,1868.0,1583.0,24.4,27.4,0.8231,2004-03-16 12:00:00,12.0,1.0,3.0,0,1.4090908175915053,668.56,4.1
4.0,1579.0,366.0,22.3,1359.0,252.0,724.0,161.0,1998.0,1671.0,25.3,26.1,0.8264,2004-03-16 13:00:00,13.0,1.0,3.0,0,1.5652172940858824,660.33,3.3
3.8,1466.0,318.0,20.4,1309.0,263.0,773.0,161.0,1897.0,1491.0,25.8,23.2,0.7589,2004-03-16 14:00:00,14.0,1.0,3.0,0,1.6335402712086788,598.56,4.0
2.8,1280.0,228.0,14.6,1136.0,180.0,893.0,128.0,1675.0,1240.0,27.0,20.2,0.7094,2004-03-16 15:00:00,15.0,1.0,3.0,0,1.4062498901367273,545.4,3.8
2.9,1407.0,201.0,16.6,1197.0,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014,2004-03-16 16:00:00,16.0,1.0,3.0,0,1.426356478577017,524.52,2.8
2.9,1389.0,199.0,15.8,1173.0,190.0,898.0,133.0,1739.0,1363.0,28.0,19.1,0.7098,2004-03-16 17:00:00,17.0,1.0,3.0,0,1.428571321160051,534.8000000000001,2.9
3.4,1447.0,237.0,17.8,1235.0,184.0,859.0,139.0,1778.0,1296.0,23.9,25.7,0.7519,2004-03-16 18:00:00,18.0,1.0,3.0,0,1.3237409119610855,614.2299999999999,2.9
3.9,1551.0,261.0,19.1,1271.0,181.0,800.0,137.0,1875.0,1432.0,21.3,34.8,0.873,2004-03-16 19:00:00,19.0,1.0,3.0,0,1.3211677867760738,741.24,3.4
3.2,1474.0,230.0,15.8,1173.0,166.0,854.0,143.0,1776.0,1432.0,20.4,36.7,0.8704,2004-03-16 20:00:00,20.0,1.0,3.0,0,1.1608390796616028,748.68,3.9
5.1,1800.0,349.0,24.9,1426.0,317.0,700.0,177.0,2106.0,2034.0,19.0,41.3,0.9007,2004-03-16 21:00:00,21.0,1.0,3.0,0,1.7909603507932006,784.6999999999999,3.2
2.6,1379.0,183.0,13.5,1101.0,184.0,818.0,138.0,1710.0,1602.0,17.9,45.9,0.9342,2004-03-16 22:00:00,22.0,1.0,3.0,0,1.3333332367149828,821.6099999999999,5.1
1.7,1201.0,88.0,9.1,943.0,130.0,935.0,117.0,1560.0,1362.0,16.7,48.9,0.9226,2004-03-16 23:00:00,23.0,1.0,3.0,0,1.1111110161443576,816.63,2.6
1.7,1205.0,85.0,8.6,925.0,132.0,922.0,107.0,1547.0,1314.0,15.5,52.9,0.9271,2004-03-17 00:00:00,0.0,2.0,3.0,0,1.2336447445191827,819.9499999999999,1.7
1.2,1072.0,47.0,5.4,784.0,95.0,1066.0,90.0,1442.0,1114.0,15.5,51.9,0.9059,2004-03-17 01:00:00,1.0,2.0,3.0,0,1.055555438271618,804.4499999999999,1.7
0.9,998.0,34.0,4.1,714.0,70.0,1169.0,79.0,1383.0,992.0,14.1,55.6,0.891,2004-03-17 02:00:00,2.0,2.0,3.0,0,0.8860758372055902,783.96,1.2
0.7,933.0,26.0,2.6,625.0,62.0,1292.0,69.5,1332.0,884.0,13.1,57.9,0.8666,2004-03-17 03:00:00,3.0,2.0,3.0,0,0.8920862025775248,758.49,0.9
0.6,883.0,17.0,1.9,577.0,54.0,1396.0,60.0,1303.0,808.0,12.7,57.9,0.8447,2004-03-17 04:00:00,4.0,2.0,3.0,0,0.8999998500000249,735.3299999999999,0.7
0.5,869.0,11.0,1.6,554.0,28.0,1460.0,40.0,1268.0,667.0,11.8,58.0,0.8026,2004-03-17 05:00:00,5.0,2.0,3.0,0,0.6999998250000437,684.4000000000001,0.6
0.5,891.0,18.0,1.9,576.0,46.0,1417.0,53.0,1289.0,733.0,11.9,57.4,0.7978,2004-03-17 06:00:00,6.0,2.0,3.0,0,0.8679243645425727,683.0600000000001,0.5
1.6,1173.0,84.0,7.5,878.0,160.0,1038.0,84.0,1556.0,1052.0,9.9,65.2,0.7956,2004-03-17 07:00:00,7.0,2.0,3.0,0,1.904761678004562,645.48,0.5
4.1,1587.0,260.0,21.4,1334.0,320.0,702.0,108.0,1999.0,1534.0,11.1,60.2,0.7958,2004-03-17 08:00:00,8.0,2.0,3.0,0,2.962962688614566,668.22,1.6
6.6,1852.0,534.0,36.4,1696.0,377.0,553.0,127.0,2535.0,1931.0,14.1,50.0,0.802,2004-03-17 09:00:00,9.0,2.0,3.0,0,2.968503703267425,705.0,4.1
4.3,1522.0,368.0,21.3,1331.0,280.0,703.0,134.0,2026.0,1734.0,17.7,40.1,0.8048,2004-03-17 10:00:00,10.0,2.0,3.0,0,2.0895520828692473,709.77,6.6
2.9,1438.0,200.0,15.4,1161.0,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265,2004-03-17 11:00:00,11.0,2.0,3.0,0,1.6370369157750433,704.74,4.3
2.5,1393.0,145.0,12.5,1067.0,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471,2004-03-17 12:00:00,12.0,2.0,3.0,0,1.4788731352906241,687.69,2.9
2.8,1452.0,188.0,15.1,1152.0,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,2004-03-17 13:00:00,13.0,2.0,3.0,0,1.3333332461873695,655.3600000000001,2.5
2.6,1389.0,152.0,13.7,1108.0,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503,2004-03-17 14:00:00,14.0,2.0,3.0,0,1.3089429830127657,670.81,2.8
2.0,1207.0,103.0,10.4,994.0,135.0,1013.0,104.0,1520.0,1045.0,26.8,18.7,0.65,2004-03-17 15:00:00,15.0,2.0,3.0,0,1.2980767982618462,501.15999999999997,2.6
2.9,1365.0,193.0,15.2,1154.0,186.0,940.0,129.0,1679.0,1221.0,29.3,15.8,0.6309,2004-03-17 16:00:00,16.0,2.0,3.0,0,1.4418603533441585,462.94000000000005,2.0
2.5,1247.0,134.0,12.3,1060.0,147.0,1032.0,114.0,1525.0,1069.0,28.5,14.9,0.5708,2004-03-17 17:00:00,17.0,2.0,3.0,0,1.2894735710988094,424.65000000000003,2.9
5.0,1557.0,386.0,27.0,1478.0,299.0,793.0,158.0,1981.0,1569.0,25.9,16.0,0.5237,2004-03-17 18:00:00,18.0,2.0,3.0,0,1.8924049435186745,414.4,2.5
7.6,1973.0,577.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403,2004-03-17 19:00:00,19.0,2.0,3.0,0,2.1185565918269798,612.1500000000001,5.0
6.7,1975.0,523.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133,2004-03-17 20:00:00,20.0,2.0,3.0,0,1.9065933018355328,783.1,7.6
5.7,1795.0,472.0,27.2,1485.0,336.0,653.0,180.0,2174.0,2050.0,19.1,42.6,0.9294,2004-03-17 21:00:00,21.0,2.0,3.0,0,1.8666665629629686,813.6600000000001,6.7
2.8,1444.0,206.0,15.0,1150.0,202.0,770.0,136.0,1727.0,1727.0,17.2,44.1,0.8558,2004-03-17 22:00:00,22.0,2.0,3.0,0,1.485294008434264,758.52,5.7
2.6,1488.0,216.0,15.7,1171.0,178.0,731.0,127.0,1778.0,1705.0,16.0,50.9,0.9206,2004-03-17 23:00:00,23.0,2.0,3.0,0,1.4015746927893942,814.4,2.8
2.3,1371.0,159.0,13.0,1083.0,154.0,796.0,116.0,1669.0,1551.0,14.8,53.9,0.9024,2004-03-18 00:00:00,0.0,3.0,3.0,0,1.3275860924494747,797.72,2.6
1.4,1161.0,70.0,8.1,904.0,92.0,947.0,107.0,1502.0,1240.0,14.3,55.4,0.8975,2004-03-18 01:00:00,1.0,3.0,3.0,0,0.8598130037557941,792.22,2.3
1.0,1064.0,44.0,5.5,787.0,61.0,1057.0,88.0,1407.0,1115.0,14.8,52.1,0.8686,2004-03-18 02:00:00,2.0,3.0,3.0,0,0.6931817394111659,771.08,1.4
0.7,970.0,42.0,3.6,687.0,60.5,1196.0,83.0,1351.0,969.0,13.9,53.9,0.8501,2004-03-18 03:00:00,3.0,3.0,3.0,0,0.7289155748294488,749.21,1.0
0.6499999999999999,954.0,28.0,2.9,645.0,60.0,1260.0,78.0,1334.0,925.0,11.6,61.9,0.8442,2004-03-18 04:00:00,4.0,3.0,3.0,0,0.7692306706114524,718.04,0.7
0.6,931.0,20.0,2.5,623.0,37.0,1293.0,57.0,1307.0,828.0,12.0,58.9,0.8233,2004-03-18 05:00:00,5.0,3.0,3.0,0,0.6491226931363696,706.8,0.6499999999999999
0.7,938.0,26.0,3.0,650.0,68.0,1251.0,71.0,1333.0,893.0,10.9,62.1,0.8113,2004-03-18 06:00:00,6.0,3.0,3.0,0,0.9577463439793882,676.89,0.6
1.5,1166.0,78.0,7.7,885.0,139.0,1005.0,85.0,1551.0,1075.0,10.6,63.3,0.8067,2004-03-18 07:00:00,7.0,3.0,3.0,0,1.6352939252595382,670.9799999999999,0.7
4.7,1643.0,319.0,23.3,1384.0,339.0,667.0,124.0,2094.0,1610.0,11.5,60.0,0.8117,2004-03-18 08:00:00,8.0,3.0,3.0,0,2.733870747268488,690.0,1.5
6.6,1934.0,506.0,35.8,1682.0,421.0,541.0,151.0,2468.0,2051.0,14.3,50.6,0.8186,2004-03-18 09:00:00,9.0,3.0,3.0,0,2.788079285557663,723.58,4.7
4.5,1617.0,505.4660194174757,21.3,1333.0,349.0,686.0,150.0,2010.0,1819.0,17.8,40.5,0.821,2004-03-18 10:00:00,10.0,3.0,3.0,0,2.326666511555566,720.9,6.6
2.8,1473.0,504.93203883495147,14.3,1127.0,224.0,831.0,152.0,1752.0,1568.0,20.8,34.4,0.8365,2004-03-18 11:00:00,11.0,3.0,3.0,0,1.4736841135734136,715.52,4.5
2.2,1379.0,504.3980582524272,12.5,1068.0,171.0,899.0,139.0,1663.0,1374.0,23.8,28.2,0.8219,2004-03-18 12:00:00,12.0,3.0,3.0,0,1.2302157388334,671.16,2.8
2.2,1385.0,503.86407766990294,12.2,1056.0,149.0,891.0,133.0,1648.0,1268.0,24.2,28.7,0.8515,2004-03-18 13:00:00,13.0,3.0,3.0,0,1.1203006676465663,694.54,2.2
2.3,1379.0,503.33009708737865,13.1,1087.0,137.0,901.0,126.0,1660.0,1144.0,25.2,24.9,0.7829,2004-03-18 14:00:00,14.0,3.0,3.0,0,1.0873015010078173,627.4799999999999,2.2
2.2,1322.0,502.79611650485435,14.4,1129.0,149.0,934.0,128.0,1639.0,1109.0,27.0,17.8,0.6275,2004-03-18 15:00:00,15.0,3.0,3.0,0,1.1640624090576244,480.6,2.3
2.8,1496.0,502.2621359223301,16.8,1205.0,172.0,822.0,169.0,1767.0,1347.0,27.1,23.1,0.818,2004-03-18 16:00:00,16.0,3.0,3.0,0,1.0177514190679633,626.0100000000001,2.2
2.7,1409.0,501.7281553398058,14.5,1131.0,166.0,873.0,149.0,1689.0,1206.0,25.8,23.9,0.7832,2004-03-18 17:00:00,17.0,3.0,3.0,0,1.1140938849601418,616.62,2.8
3.7,1513.0,501.19417475728153,21.5,1338.0,214.0,764.0,156.0,1957.0,1397.0,23.0,26.8,0.7446,2004-03-18 18:00:00,18.0,3.0,3.0,0,1.3717947838593088,616.4,2.7
5.1,1667.0,500.6601941747573,26.4,1464.0,280.0,683.0,168.0,2118.0,1588.0,20.7,31.1,0.7523,2004-03-18 19:00:00,19.0,3.0,3.0,0,1.6666665674603234,643.77,3.7
5.1,1667.0,500.126213592233,26.0,1453.0,276.0,684.0,176.0,2051.0,1569.0,18.6,36.2,0.7676,2004-03-18 20:00:00,20.0,3.0,3.0,0,1.5681817290805835,673.32,5.1
3.2,1430.0,499.59223300970876,14.1,1121.0,178.0,814.0,135.0,1732.0,1322.0,16.0,48.4,0.8768,2004-03-18 21:00:00,21.0,3.0,3.0,0,1.3185184208504872,774.4,5.1
2.1,1333.0,499.05825242718447,10.3,989.0,129.0,885.0,121.0,1621.0,1194.0,14.5,57.8,0.9456,2004-03-18 22:00:00,22.0,3.0,3.0,0,1.0661156143706103,838.0999999999999,3.2
1.7,1262.0,498.5242718446602,8.3,911.0,95.0,948.0,99.0,1545.0,1062.0,13.1,64.2,0.9606,2004-03-18 23:00:00,23.0,3.0,3.0,0,0.9595958626670845,841.02,2.1
2.0,1287.0,497.99029126213594,8.9,936.0,126.0,918.0,106.0,1606.0,1040.0,12.0,69.7,0.9735,2004-03-19 00:00:00,0.0,4.0,3.0,0,1.188679133143478,836.4000000000001,1.7
1.6,1134.0,497.45631067961165,6.6,840.0,103.0,1021.0,96.0,1501.0,917.0,11.9,71.1,0.9915,2004-03-19 01:00:00,1.0,4.0,3.0,0,1.0729165549045254,846.0899999999999,2.0
0.9,999.0,496.92233009708735,3.6,688.0,48.0,1229.0,63.0,1380.0,594.0,12.5,69.3,1.0029,2004-03-19 02:00:00,2.0,4.0,3.0,0,0.7619046409675173,866.25,1.6
0.7,961.0,496.3883495145631,2.5,622.0,34.0,1382.0,47.5,1301.0,430.0,12.5,67.5,0.9768,2004-03-19 03:00:00,3.0,4.0,3.0,0,0.7157893229917214,843.75,0.9
0.6,934.0,495.8543689320388,1.8,569.0,20.0,1440.0,32.0,1280.0,397.0,12.3,67.7,0.9665,2004-03-19 04:00:00,4.0,4.0,3.0,0,0.624999804687561,832.71,0.7
0.5,913.0,495.3203883495146,1.3,525.0,18.0,1620.0,28.0,1260.0,370.0,12.5,66.8,0.962,2004-03-19 05:00:00,5.0,4.0,3.0,0,0.6428569132653881,835.0,0.6
0.7,969.0,494.7864077669903,2.3,607.0,56.0,1373.0,61.0,1324.0,438.0,12.3,66.3,0.9487,2004-03-19 06:00:00,6.0,4.0,3.0,0,0.9180326363880923,815.49,0.5
1.5,1182.0,494.252427184466,6.7,845.0,115.0,1054.0,99.0,1539.0,704.0,12.4,64.9,0.9332,2004-03-19 07:00:00,7.0,4.0,3.0,0,1.1616160442812076,804.7600000000001,0.7
4.8,1740.0,493.71844660194176,22.8,1372.0,320.0,671.0,157.0,2144.0,1476.0,13.0,61.6,0.9209,2004-03-19 08:00:00,8.0,4.0,3.0,0,2.0382164306868513,800.8000000000001,1.5
6.2,1819.0,493.18446601941747,31.3,1582.0,357.0,575.0,166.0,2456.0,1716.0,13.6,58.8,0.912,2004-03-19 09:00:00,9.0,4.0,3.0,0,2.1506022800842,799.68,4.8
4.0,1427.0,492.6504854368932,19.2,1275.0,253.0,701.0,149.0,1980.0,1398.0,13.9,57.1,0.9032,2004-03-19 10:00:00,10.0,4.0,3.0,0,1.697986463222385,793.69,6.2
3.3,1390.0,492.11650485436894,16.4,1191.0,218.0,759.0,135.0,1879.0,1268.0,14.5,54.4,0.8917,2004-03-19 11:00:00,11.0,4.0,3.0,0,1.6148146951989115,788.8,4.0
2.8,1283.0,491.58252427184465,14.0,1117.0,192.0,813.0,127.0,1751.0,1188.0,15.5,50.1,0.8744,2004-03-19 12:00:00,12.0,4.0,3.0,0,1.5118109045818184,776.5500000000001,3.3
3.0,1304.0,491.0485436893204,15.3,1157.0,176.0,793.0,122.0,1801.0,1171.0,16.1,47.6,0.8655,2004-03-19 13:00:00,13.0,4.0,3.0,0,1.4426228325718988,766.3600000000001,2.8
3.3,1364.0,490.5145631067961,16.7,1202.0,198.0,771.0,135.0,1875.0,1250.0,16.3,47.1,0.864,2004-03-19 14:00:00,14.0,4.0,3.0,0,1.4666665580246994,767.73,3.0
3.5,1410.0,489.9805825242718,19.0,1268.0,212.0,724.0,139.0,1957.0,1344.0,16.4,47.5,0.8791,2004-03-19 15:00:00,15.0,4.0,3.0,0,1.5251797463899464,778.9999999999999,3.3
4.0,1476.0,489.4466019417476,19.4,1280.0,249.0,708.0,147.0,1955.0,1378.0,16.1,50.2,0.9094,2004-03-19 16:00:00,16.0,4.0,3.0,0,1.6938774357906505,808.2200000000001,3.5
4.6,1522.0,488.9126213592233,20.9,1320.0,270.0,690.0,158.0,2005.0,1435.0,16.0,50.7,0.9142,2004-03-19 17:00:00,17.0,4.0,3.0,0,1.7088606513379334,811.2,4.0
4.1,1442.0,488.37864077669906,20.2,1301.0,231.0,704.0,146.0,1952.0,1372.0,15.8,50.3,0.8989,2004-03-19 18:00:00,18.0,4.0,3.0,0,1.582191672452625,794.74,4.6
4.5,1469.0,487.84466019417476,21.7,1344.0,251.0,677.0,144.0,1997.0,1471.0,15.5,50.6,0.884,2004-03-19 19:00:00,19.0,4.0,3.0,0,1.7430554345100393,784.3000000000001,4.1
3.9,1467.0,487.31067961165047,19.8,1292.0,210.0,698.0,138.0,1942.0,1439.0,15.4,51.4,0.8956,2004-03-19 20:00:00,20.0,4.0,3.0,0,1.521739020163839,791.56,4.5
4.0,1421.0,486.77669902912623,16.7,1202.0,249.0,748.0,143.0,1854.0,1429.0,15.2,53.1,0.9117,2004-03-19 21:00:00,21.0,4.0,3.0,0,1.7412586194924042,807.12,3.9
2.2,1175.0,486.24271844660194,9.1,945.0,143.0,904.0,116.0,1604.0,1081.0,14.7,57.6,0.9573,2004-03-19 22:00:00,22.0,4.0,3.0,0,1.2327585144173694,846.72,4.0
2.1,1215.0,485.70873786407765,8.3,912.0,127.0,948.0,109.0,1547.0,993.0,14.2,58.3,0.938,2004-03-19 23:00:00,23.0,4.0,3.0,0,1.1651375077855497,827.8599999999999,2.2
1.7,1127.0,485.1747572815534,5.8,802.0,104.0,1064.0,92.0,1447.0,837.0,13.8,57.9,0.9085,2004-03-20 00:00:00,0.0,5.0,3.0,1,1.130434659735363,799.02,2.1
1.6,1090.0,484.6407766990291,5.2,773.0,86.0,1105.0,83.0,1429.0,761.0,13.9,55.9,0.8842,2004-03-20 01:00:00,1.0,5.0,3.0,1,1.0361444534765718,777.01,1.7
1.3,1017.0,484.1067961165049,4.1,718.0,74.0,1182.0,81.0,1382.0,650.0,13.9,55.6,0.8765,2004-03-20 02:00:00,2.0,5.0,3.0,1,0.9135801341259093,772.84,1.6
1.3,997.0,483.5728155339806,3.4,677.0,59.0,1252.0,68.0,1359.0,591.0,13.8,55.1,0.8666,2004-03-20 03:00:00,3.0,5.0,3.0,1,0.8676469312283924,760.3800000000001,1.3
1.05,945.0,483.0388349514563,2.9,646.0,44.0,1308.0,55.0,1332.0,505.0,13.8,54.6,0.8574,2004-03-20 04:00:00,4.0,5.0,3.0,1,0.799999854545481,753.48,1.3
0.8,956.0,482.50485436893206,3.1,661.0,42.0,1260.0,53.0,1351.0,518.0,13.6,55.1,0.856,2004-03-20 05:00:00,5.0,5.0,3.0,1,0.7924526806693055,749.36,1.05
0.8,966.0,481.97087378640776,2.5,622.0,63.0,1317.0,67.0,1342.0,571.0,13.6,59.0,0.9129,2004-03-20 06:00:00,6.0,5.0,3.0,1,0.9402983671196466,802.4,0.8
1.1,1064.0,481.43689320388347,4.3,728.0,115.0,1161.0,91.0,1461.0,842.0,13.5,58.4,0.896,2004-03-20 07:00:00,7.0,5.0,3.0,1,1.263736124864162,788.4,0.8
2.1,1300.0,480.90291262135923,8.9,935.0,170.0,902.0,113.0,1623.0,1145.0,13.8,58.0,0.9083,2004-03-20 08:00:00,8.0,5.0,3.0,1,1.5044246456261374,800.4000000000001,1.1
2.4,1348.0,480.36893203883494,10.5,998.0,147.0,834.0,102.0,1689.0,1218.0,14.6,53.1,0.8765,2004-03-20 09:00:00,9.0,5.0,3.0,1,1.4411763292964384,775.26,2.1
2.6,1425.0,479.8349514563107,12.5,1068.0,166.0,776.0,107.0,1764.0,1341.0,15.0,52.3,0.8881,2004-03-20 10:00:00,10.0,5.0,3.0,1,1.551401724168063,784.5,2.4
2.8,1474.0,479.3009708737864,12.3,1061.0,195.0,768.0,113.0,1768.0,1406.0,15.4,52.1,0.9046,2004-03-20 11:00:00,11.0,5.0,3.0,1,1.7256635641005695,802.34,2.6
2.6,1490.0,478.7669902912621,11.7,1039.0,182.0,782.0,108.0,1757.0,1422.0,16.3,50.0,0.9158,2004-03-20 12:00:00,12.0,5.0,3.0,1,1.6851850291495343,815.0,2.8
2.6,1495.0,478.2330097087379,11.7,1040.0,168.0,809.0,105.0,1735.0,1373.0,17.1,47.9,0.9281,2004-03-20 13:00:00,13.0,5.0,3.0,1,1.599999847619062,819.09,2.6
2.1,1376.0,477.6990291262136,9.3,953.0,125.0,900.0,93.0,1636.0,1153.0,19.0,42.9,0.937,2004-03-20 14:00:00,14.0,5.0,3.0,1,1.3440858769800132,815.1,2.6
1.7,1305.0,477.1650485436893,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.5,42.3,0.9476,2004-03-20 15:00:00,15.0,5.0,3.0,1,1.0919538974765635,824.8499999999999,2.1
1.6,1283.0,476.63106796116506,6.7,844.0,79.0,1036.0,76.0,1539.0,766.0,19.5,42.3,0.9493,2004-03-20 16:00:00,16.0,5.0,3.0,1,1.039473547437691,824.8499999999999,1.7
2.1,1392.0,476.09708737864077,9.7,967.0,119.0,930.0,94.0,1649.0,941.0,19.1,43.8,0.9556,2004-03-20 17:00:00,17.0,5.0,3.0,1,1.2659573121322008,836.58,1.6
2.3,1452.0,475.56310679611653,12.4,1063.0,142.0,856.0,110.0,1774.0,1146.0,18.5,46.3,0.9744,2004-03-20 18:00:00,18.0,5.0,3.0,1,1.2909089735537296,856.55,2.1
3.5,1633.0,475.02912621359224,16.6,1199.0,215.0,734.0,136.0,1919.0,1417.0,17.4,51.6,1.0159,2004-03-20 19:00:00,19.0,5.0,3.0,1,1.5808822366998354,897.8399999999999,2.3
3.9,1625.0,474.49514563106794,16.4,1191.0,229.0,733.0,139.0,1885.0,1442.0,17.1,51.3,0.9914,2004-03-20 20:00:00,20.0,5.0,3.0,1,1.6474818958646118,877.23,3.5
3.3,1535.0,473.9611650485437,13.7,1108.0,206.0,785.0,125.0,1820.0,1323.0,16.4,53.8,0.9964,2004-03-20 21:00:00,21.0,5.0,3.0,1,1.6479998681600105,882.3199999999998,3.9
2.3,1323.0,473.4271844660194,9.9,973.0,147.0,864.0,111.0,1712.0,1125.0,16.2,55.4,1.0132,2004-03-20 22:00:00,22.0,5.0,3.0,1,1.3243242050158373,897.4799999999999,3.3
2.1,1309.0,472.8932038834952,8.9,937.0,122.0,905.0,97.0,1672.0,1036.0,15.9,57.7,1.0356,2004-03-20 23:00:00,23.0,5.0,3.0,1,1.2577318290998114,917.4300000000001,2.3
2.8,1456.0,472.3592233009709,10.6,999.0,175.0,835.0,107.0,1714.0,1202.0,15.7,58.6,1.0396,2004-03-21 00:00:00,0.0,6.0,3.0,1,1.6355138658398256,920.02,2.1
2.1,1300.0,471.8252427184466,7.4,872.0,133.0,941.0,90.0,1577.0,1054.0,15.1,60.9,1.0398,2004-03-21 01:00:00,1.0,6.0,3.0,1,1.4777776135802652,919.5899999999999,2.8
1.6,1203.0,471.29126213592235,6.2,823.0,89.0,1004.0,84.0,1526.0,903.0,15.6,56.6,0.9951,2004-03-21 02:00:00,2.0,6.0,3.0,1,1.0595236833900377,882.96,2.1
1.6,1195.0,470.75728155339806,6.5,836.0,87.0,987.0,85.5,1554.0,885.0,15.2,57.9,0.9941,2004-03-21 03:00:00,3.0,6.0,3.0,1,1.0175437406381589,880.0799999999999,1.6
1.35,1117.0,470.22330097087377,5.8,802.0,85.0,1029.0,87.0,1539.0,818.0,15.4,57.8,1.0021,2004-03-21 04:00:00,4.0,6.0,3.0,1,0.9770113819527146,890.12,1.6
1.1,1062.0,469.68932038834953,4.0,711.0,55.0,1136.0,66.0,1461.0,700.0,14.9,60.6,1.0196,2004-03-21 05:00:00,5.0,6.0,3.0,1,0.8333332070707261,902.94,1.35
0.7,947.0,469.15533980582524,2.1,594.0,24.0,1300.0,36.0,1390.0,580.0,14.5,63.0,1.0316,2004-03-21 06:00:00,6.0,6.0,3.0,1,0.6666664814815328,913.5,1.1
0.8,1065.0,468.62135922330094,3.6,687.0,72.0,1143.0,62.0,1492.0,815.0,14.2,66.2,1.063,2004-03-21 07:00:00,7.0,6.0,3.0,1,1.1612901352757845,940.04,0.7
1.2,1155.0,468.0873786407767,4.4,734.0,122.0,1062.0,91.0,1528.0,1035.0,14.5,65.3,1.0704,2004-03-21 08:00:00,8.0,6.0,3.0,1,1.3406591933341545,946.8499999999999,0.8
1.4,1220.0,467.5533980582524,5.4,782.0,111.0,996.0,89.0,1560.0,1067.0,15.3,62.1,1.073,2004-03-21 09:00:00,9.0,6.0,3.0,1,1.2471908711021493,950.1300000000001,1.2
1.7,1301.0,467.0194174757282,7.1,862.0,123.0,914.0,93.0,1633.0,1114.0,16.3,59.0,1.0868,2004-03-21 10:00:00,10.0,6.0,3.0,1,1.322580502948333,961.7,1.4
1.8,1279.0,466.4854368932039,7.3,870.0,106.0,911.0,81.0,1646.0,1000.0,18.9,49.6,1.07,2004-03-21 11:00:00,11.0,6.0,3.0,1,1.308641813747924,937.4399999999999,1.7
1.8,1267.0,465.9514563106796,7.6,883.0,103.0,953.0,82.0,1617.0,906.0,19.4,46.1,1.0249,2004-03-21 12:00:00,12.0,6.0,3.0,1,1.256097407792999,894.3399999999999,1.8
1.9,1239.0,465.41747572815535,6.8,848.0,102.0,981.0,80.0,1568.0,822.0,20.8,41.6,1.0091,2004-03-21 13:00:00,13.0,6.0,3.0,1,1.2749998406250198,865.2800000000001,1.8
1.3,1128.0,464.88349514563106,4.6,742.0,48.0,1144.0,48.0,1507.0,610.0,21.4,40.3,1.0126,2004-03-21 14:00:00,14.0,6.0,3.0,1,0.99999979166671,862.4199999999998,1.9
1.6,1243.0,464.3495145631068,8.4,916.0,63.0,962.0,61.0,1669.0,657.0,21.2,39.3,0.9791,2004-03-21 15:00:00,15.0,6.0,3.0,1,1.032786715936604,833.16,1.3
1.9,1208.0,463.81553398058253,6.9,853.0,98.0,1060.0,89.0,1506.0,647.0,20.3,38.0,0.8942,2004-03-21 16:00:00,16.0,6.0,3.0,1,1.1011234717838796,771.4,1.6
2.3,1306.0,463.28155339805824,9.0,938.0,132.0,961.0,105.0,1607.0,762.0,19.4,41.3,0.9206,2004-03-21 17:00:00,17.0,6.0,3.0,1,1.2571427374149773,801.2199999999999,1.9
3.8,1546.0,462.747572815534,15.1,1151.0,173.0,769.0,116.0,1874.0,1122.0,18.5,43.8,0.9252,2004-03-21 18:00:00,18.0,6.0,3.0,1,1.4913791817776567,810.3,2.3
3.5,1501.0,462.2135922330097,12.6,1071.0,185.0,823.0,119.0,1744.0,1130.0,17.8,48.1,0.9689,2004-03-21 19:00:00,19.0,6.0,3.0,1,1.5546217180990152,856.1800000000001,3.8
4.3,1605.0,461.6796116504854,15.1,1153.0,266.0,769.0,144.0,1840.0,1637.0,17.9,46.9,0.952,2004-03-21 20:00:00,20.0,6.0,3.0,1,1.84722209394291,839.5099999999999,3.5
